Archivo;Tamaño(K);Cant Palabras Inicial;Cant Palabras depuradas;Vocabulario Inicial;Vocabulario Final
1504.03342.txt;166;25478;23194;4122;2506
1407.5374.txt;40;7790;6204;1129;703
1312.6809.txt;26;4048;3538;1239;876
1211.2662.txt;99;22865;16133;1189;762
0911.5153.txt;18;3130;2802;775;522
1506.00529.txt;236;45677;36468;2485;1427
1307.8371.txt;84;15382;12015;1808;1142
1204.1868.txt;18;2883;2699;915;622
1508.03773.txt;19;3587;3070;694;448
1404.2329.txt;144;27874;21555;2230;1336
1409.3600.txt;31;5758;4729;892;575
1510.05278.txt;36;5723;5278;1433;953
1204.6321.txt;23;3577;3452;1037;674
1508.01059.txt;66;12012;10097;1559;1007
1509.09236.txt;47;8902;6700;1264;859
1203.5188.txt;58;9226;8414;1816;1089
1503.05656.txt;112;19542;15334;1800;1100
1509.04880.txt;44;8817;7033;1150;743
1301.1071.txt;40;6844;5997;1296;866
1504.06979.txt;94;21721;15436;1286;813
1509.03915.txt;17;2909;2318;611;383
1511.09324.txt;70;13599;9294;1320;787
1508.05559.txt;16;2148;1939;748;529
1304.2503.txt;33;5174;4824;1408;921
1404.1008.txt;54;10461;8247;1502;1026
1202.4707.txt;42;7358;5943;1200;804
1509.02900.txt;71;10673;10043;2977;1907
1406.7373.txt;131;23952;20482;2065;1305
1505.04252.txt;52;10600;6885;1084;704
1202.3733.txt;36;6374;4589;863;572
1511.02899.txt;79;14749;11521;1568;967
1506.03410.txt;125;21748;15274;2579;1643
1509.02709.txt;133;25002;19999;2495;1466
1511.00925.txt;162;32928;25556;2365;1481
1402.4178.txt;83;16527;13238;1563;954
1309.2348.txt;33;5311;4824;989;610
1511.04731.txt;67;13881;10128;1196;780
1110.0895.txt;60;10027;8553;1753;1158
1402.3210.txt;62;11969;9058;1549;1030
1312.1277.txt;271;51299;41130;3414;2149
1510.08417.txt;45;7512;6536;1363;912
1409.3176.txt;67;10956;8871;1542;911
1509.08346.txt;36;5215;4815;1338;880
1106.2327.txt;78;12843;10581;1683;1097
1212.1095.txt;166;31122;25830;2324;1461
1401.1333.txt;14;2178;1984;697;481
1408.0652.txt;23;3764;2924;925;618
1301.5522.txt;92;19151;13579;1668;1108
1510.04389.txt;62;10217;9080;2003;1331
1201.5921.txt;53;11339;7755;1116;737
1511.00493.txt;75;15349;10985;1451;919
1405.0713.txt;98;22381;12646;600;374
1401.7860.txt;36;6938;5504;985;603
1403.5361.txt;49;8320;7214;1714;1123
1409.4711.txt;195;36382;31679;2426;1357
1503.01334.txt;78;14269;11577;1830;1173
1205.6363.txt;92;14001;12638;2385;1446
1510.03935.txt;60;9835;8356;1642;1063
1507.02908.txt;45;8751;6699;1212;805
1505.01189.txt;34;7005;5288;911;569
1304.5591.txt;59;10420;9651;1424;894
1310.1861.txt;100;17230;15657;2162;1307
1404.3311.txt;42;8433;6579;1082;703
1506.08547.txt;88;18024;12931;1488;905
1508.04095.txt;43;8426;6593;1183;764
1410.3877.txt;33;5955;4849;929;595
1504.06582.txt;29;5447;4074;864;566
1412.3701.txt;88;16319;13796;1609;1017
1406.5943.txt;135;28256;21666;2133;1329
1410.2752.txt;38;7261;5924;1111;713
1507.02980.txt;66;12943;9162;1706;1156
1507.02250.txt;71;13038;10546;1867;1189
1412.5718.txt;58;10220;8838;1750;1112
1203.6566.txt;46;8400;6635;1240;823
1301.5055.txt;105;21517;17595;1394;817
1304.4964.txt;101;17894;14174;2012;1178
1511.00158.txt;48;9386;7264;1307;818
1412.7839.txt;98;18632;14856;2096;1403
1505.02091.txt;44;7974;6575;1347;865
1502.07209.txt;72;11481;10315;2044;1287
1405.7709.txt;107;19448;15865;1868;1156
1509.03258.txt;38;7375;5602;1180;811
1411.0187.txt;100;19409;14449;1791;1144
1402.3329.txt;90;15890;13752;2062;1312
1509.02601.txt;46;8487;7044;1121;694
1505.06036.txt;48;10770;7862;702;447
1406.1949.txt;55;10150;8201;1201;769
1506.06138.txt;47;7628;6936;1748;1193
1305.2386.txt;30;4889;4609;912;604
1509.00144.txt;70;11896;9222;1899;1191
1406.6145.txt;156;30160;22894;2455;1482
1412.5669.txt;76;14900;11907;1428;903
1503.04500.txt;53;9409;7957;1259;790
1308.3987.txt;73;15442;11432;1317;851
1012.4290.txt;61;11528;7470;1221;764
1408.3310.txt;51;9970;7837;1247;765
1508.03263.txt;11;1955;1489;478;323
1510.03170.txt;158;30067;24655;2594;1628
1206.3431.txt;137;21060;19166;3293;2125
1410.7694.txt;71;13403;8961;1658;1076
1509.00864.txt;39;7488;5868;1173;728
1410.3247.txt;48;10774;8028;1123;732
1412.1695.txt;73;15682;10924;1161;716
0710.0736.txt;42;7420;6369;1485;958
1401.1140.txt;34;6650;5376;897;566
1209.5527.txt;112;22223;18281;1794;1133
1505.08162.txt;30;6642;5162;923;594
1211.5773.txt;16;2668;2230;443;280
1508.02793.txt;65;14038;9691;1195;775
1505.03653.txt;63;10775;9241;1635;994
1406.3065.txt;88;17549;14037;1672;1073
1508.05117.txt;47;8056;7008;1438;928
1509.09121.txt;95;15427;13533;1967;1286
1507.05305.txt;78;14274;11606;1679;1040
1506.03872.txt;52;9528;7753;1674;1087
1510.08779.txt;73;14430;10063;1509;965
1506.00147.txt;78;15292;12222;1849;1133
1503.00245.txt;17;2515;2314;799;507
1411.7086.txt;50;10091;8219;1298;825
1507.07045.txt;78;14080;11761;1718;1102
1511.04855.txt;64;10455;9384;1662;1058
1307.5001.txt;43;8307;6490;1169;768
1412.6466.txt;112;22032;19280;1317;801
1407.7274.txt;121;26169;17333;1224;717
1510.08183.txt;57;10572;8110;1378;928
1409.3562.txt;129;25292;17619;1797;1188
1305.4874.txt;48;8579;7360;1284;780
1511.06971.txt;25;4423;3813;996;659
1504.06804.txt;48;9576;7694;1185;722
1506.05231.txt;43;8585;6268;1195;796
1511.08575.txt;51;10321;8015;1213;750
1503.00491.txt;118;20048;16643;2349;1472
1210.4663.txt;71;12790;11030;1554;969
1308.4273.txt;48;8824;6978;1377;901
1311.4257.txt;46;7775;6433;1275;843
1411.4696.txt;26;4805;3921;759;505
1505.06770.txt;81;15172;11693;1864;1239
0903.0199.txt;10;1778;1555;477;310
1408.0807.txt;74;15011;12217;1539;930
1311.2828.txt;93;17192;14297;1785;1069
1104.2373.txt;70;12463;9991;1753;1142
1403.5543.txt;30;5082;4725;1081;696
1509.06559.txt;88;16044;12560;2239;1450
1001.3780.txt;30;5189;4079;777;515
1407.1103.txt;73;13841;11720;1564;1013
1211.4892.txt;50;9729;6369;1374;916
1305.6431.txt;62;11742;10288;1560;987
1503.08370.txt;67;12671;9562;1444;913
1312.4510.txt;46;8888;7019;1139;730
1409.0264.txt;99;19266;14613;1540;963
1508.03891.txt;246;43466;36143;3255;1872
1510.08985.txt;22;3510;3243;950;635
1502.07481.txt;45;8500;6328;1256;837
1405.6397.txt;14;2685;1732;542;375
1506.08231.txt;20;3604;3105;944;629
1201.3416.txt;71;11823;10427;1642;966
1307.0449.txt;492;84004;64798;4961;2915
1408.3976.txt;87;13717;12623;2223;1337
1405.0637.txt;75;12049;11171;2287;1437
1508.07435.txt;71;14036;9247;1354;874
1210.2246.txt;18;2921;2454;569;347
1511.01258.txt;82;13626;11553;2253;1419
1506.07212.txt;105;19868;15242;2104;1338
1410.4536.txt;56;9785;7168;1390;902
1312.1529.txt;61;10757;8806;1117;740
1510.03637.txt;255;52803;38688;2850;1688
1305.5592.txt;51;9825;7860;1185;808
1501.04836.txt;40;7742;5485;1336;860
1504.01709.txt;137;28092;20996;1744;1086
1512.00135.txt;46;9029;6985;1296;864
1502.02511.txt;65;9150;7577;1346;874
1509.08764.txt;91;16261;12131;1802;1117
1511.05546.txt;64;11394;9880;1540;1008
1503.04424.txt;50;7992;7114;1524;1001
1504.00495.txt;59;9598;8161;1496;971
1204.0839.txt;79;14361;11984;2001;1316
1505.00947.txt;43;7925;6127;1183;798
1511.06489.txt;46;7256;6333;1583;1057
1510.09102.txt;73;15378;11390;1298;824
1510.08887.txt;82;15577;12236;1743;1154
1504.08117.txt;29;5405;4119;841;545
1511.01238.txt;66;9709;8882;2321;1645
1305.5670.txt;35;5327;5013;1482;946
1306.6458.txt;112;17811;14324;2406;1559
1511.05635.txt;43;7082;6186;1170;740
1211.0877.txt;82;16225;12482;1554;950
1412.5466.txt;66;14351;9568;1232;766
1506.02228.txt;55;9982;8382;1472;993
1510.01844.txt;142;27704;20201;2220;1449
1510.05175.txt;111;20370;16935;2148;1313
1507.01988.txt;94;16783;13704;1938;1229
1104.0471.txt;30;5671;4026;731;474
1501.02741.txt;87;14766;10964;2260;1518
1501.00960.txt;48;7975;6816;1561;1064
1210.2540.txt;31;6970;4400;616;385
1412.2877.txt;31;4711;4458;1141;708
1507.02954.txt;92;15877;13423;2319;1489
1506.05193.txt;50;7395;6609;2007;1350
1312.3876.txt;51;9452;7329;1178;723
1508.00510.txt;253;53915;43870;1957;1216
1303.7037.txt;70;12582;10620;1540;949
1401.5791.txt;8;1195;1092;516;356
1202.4910.txt;53;9622;8125;1409;893
1506.02438.txt;45;7762;6238;1426;931
1307.6033.txt;24;4131;3529;982;639
1404.3186.txt;53;9050;8069;1594;990
1505.04036.txt;54;10053;7452;1589;1098
1006.0719.txt;98;18132;14238;1858;1234
1505.06819.txt;111;22000;16664;1693;1093
1509.05001.txt;61;11251;7147;1668;1116
1411.4498.txt;85;16352;12780;1353;817
1204.0480.txt;36;6820;5418;1019;622
1112.0857.txt;61;10757;9318;1552;954
1503.06822.txt;61;12737;10760;1208;765
1312.3748.txt;54;9512;7730;1315;862
1506.00290.txt;58;11171;8730;1123;700
0812.2709.txt;60;11874;9456;1412;900
1306.3726.txt;94;18335;15272;1811;1083
1306.5111.txt;59;11473;8264;1360;861
1503.00244.txt;31;4634;4310;1331;842
1204.2727.txt;42;7994;6520;1104;753
1405.4713.txt;83;14260;11168;1104;706
1401.6312.txt;129;21957;19206;2815;1719
1408.4528.txt;55;9551;8166;1314;843
1502.02253.txt;35;6542;5213;862;545
1210.7341.txt;25;4309;3819;937;587
1412.2526.txt;41;6920;5206;1318;891
1511.07212.txt;46;7562;6532;1421;939
1209.0521.txt;33;5630;5000;1121;711
1404.3442.txt;85;16218;13253;1782;1113
1507.01279.txt;112;21359;15180;2261;1363
1511.03005.txt;51;8460;7436;1413;895
1403.5715.txt;83;13732;12025;1966;1255
1412.5902.txt;122;20281;16959;2464;1554
1412.1547.txt;45;8395;7175;1260;822
1503.08925.txt;118;24029;16095;1901;1103
1507.04606.txt;48;7902;5379;914;590
1511.07174.txt;19;2983;2687;871;563
1504.03856.txt;61;11502;8789;1565;1039
1412.8358.txt;26;5616;3956;575;377
1209.5785.txt;87;16536;11701;1763;1066
1502.05058.txt;51;9035;7002;1372;891
1202.4961.txt;65;11712;9667;1649;1086
1502.05183.txt;149;25842;22640;2448;1479
1307.2035.txt;59;10841;8862;1266;748
1407.0208.txt;38;6987;5206;1327;907
1304.3944.txt;37;5665;5370;1534;961
1501.07496.txt;22;3470;3082;1158;828
1402.1794.txt;23;3359;3019;1037;737
1212.1149.txt;21;4284;3291;650;416
1407.5117.txt;14;2092;1881;686;464
1506.04496.txt;151;24303;22119;3487;2123
0904.2051.txt;57;10547;8731;1542;964
1306.5720.txt;27;5045;4245;896;580
1511.03407.txt;45;8221;7220;1209;744
1512.00327.txt;167;26352;23060;3818;2386
1403.4143.txt;19;3645;3261;656;400
1503.07759.txt;54;8474;7866;1724;1108
1508.02570.txt;43;8385;6933;1158;752
1106.2441.txt;14;2851;2114;338;195
1506.04497.txt;142;30982;15714;1081;664
1508.01841.txt;88;19746;13994;1488;969
1506.00272.txt;56;8567;7940;1826;1100
1302.6325.txt;9;1649;1292;345;206
1211.5608.txt;88;17049;13337;1944;1257
1312.2226.txt;18;3436;2764;652;417
1411.3140.txt;76;12029;9943;2097;1391
1208.3124.txt;112;21161;16580;1867;1178
1210.5065.txt;80;17885;10788;982;614
1510.04524.txt;55;10195;8098;1578;975
1405.0854.txt;117;23761;16831;1863;1111
1402.5208.txt;44;9015;6682;1149;736
1507.01345.txt;50;8423;7322;1210;758
1510.04390.txt;136;25487;20201;2403;1473
1503.06126.txt;13;2474;1969;561;365
1504.01442.txt;40;6478;5741;1433;1002
1204.2606.txt;63;11308;9009;1619;1015
1310.3389.txt;31;5537;4571;1097;748
1510.06482.txt;75;12591;10650;2093;1322
1411.5166.txt;36;5854;5123;1213;765
1310.4349.txt;41;8811;5067;1129;708
1205.5770.txt;54;9719;7235;1399;885
1411.4840.txt;43;7322;6001;1128;762
1402.2760.txt;97;18556;16484;1506;916
1107.2465.txt;52;10016;6790;1263;839
1506.07437.txt;18;3431;2681;719;479
1409.6193.txt;20;3466;2837;856;596
1411.5123.txt;167;32679;27899;1981;1128
1501.05354.txt;28;4898;3769;915;606
1005.2894.txt;185;38202;27625;2106;1228
1502.05472.txt;64;10326;9037;1935;1284
1303.5678.txt;73;13467;11336;1758;1130
1506.01634.txt;75;11980;10921;2133;1410
1301.5293.txt;32;6040;4250;1049;668
1510.00215.txt;62;11024;9356;1336;858
1412.1866.txt;65;10365;8856;2032;1344
1507.07855.txt;54;11927;8574;974;643
1506.05855.txt;74;12139;10526;1751;1118
1502.04052.txt;60;9588;8759;1939;1233
1311.6126.txt;17;3536;2627;566;356
1409.2193.txt;166;31008;25901;2473;1439
1510.06750.txt;67;13075;10317;1346;876
1507.04027.txt;128;24701;14407;1428;939
1409.8230.txt;49;8326;7369;1316;841
1106.5130.txt;33;6434;4723;944;577
1410.8663.txt;54;10956;8505;1193;764
0911.1544.txt;27;4083;3748;1241;864
1409.0375.txt;13;2559;1847;433;273
1509.08102.txt;34;5889;4190;1192;794
1511.02475.txt;38;7965;6675;721;449
1402.3427.txt;23;3644;3192;978;665
1411.3517.txt;37;7487;5526;947;626
1305.4732.txt;16;2534;2338;794;569
1510.01671.txt;96;17397;13196;1896;1129
1412.7998.txt;99;19627;13670;1627;987
1402.1526.txt;56;9612;8113;1604;1040
1507.05500.txt;39;7569;5986;1004;651
1309.5310.txt;116;20696;16491;2278;1505
1506.04440.txt;59;12438;8992;1290;860
1311.4821.txt;143;26295;20616;2519;1628
1407.3764.txt;82;15115;11206;1772;1133
1511.03234.txt;109;21792;17057;2067;1300
1507.05819.txt;59;8951;8504;2000;1259
1505.03001.txt;69;13008;10150;1706;1137
1009.5894.txt;51;9746;7393;1416;916
1012.4019.txt;66;12611;9588;1545;1009
1508.05465.txt;76;14598;11848;1458;861
1504.06234.txt;27;5730;3774;583;382
1505.04026.txt;63;9674;8825;1820;1117
1504.04073.txt;70;12090;11108;1584;980
1511.03693.txt;102;20784;15753;1776;1132
1511.05174.txt;51;8325;7149;1484;952
1506.06055.txt;24;4259;3345;974;654
1404.3368.txt;46;8417;6585;1414;951
1412.6622.txt;22;3447;3032;1002;712
1304.0912.txt;86;17741;12983;1384;867
1503.05496.txt;121;22896;16754;2053;1244
1412.7646.txt;183;34396;27074;2601;1614
1311.0320.txt;91;15915;13344;1758;1099
1310.2728.txt;194;40407;27701;2248;1494
1506.04972.txt;84;15582;12330;1759;1134
1511.05710.txt;64;11552;9048;1422;941
1509.02479.txt;56;11718;8538;1052;668
1308.5146.txt;89;16862;13240;1985;1295
1503.03169.txt;34;5408;5177;1180;756
1011.0774.txt;48;8465;7534;1276;764
1505.05193.txt;48;8251;7407;1557;976
1511.04798.txt;81;12714;11291;2512;1625
1002.0747.txt;38;7178;6150;1234;778
1507.02178.txt;58;11292;9570;1421;950
1408.1118.txt;106;17514;14589;2544;1567
1511.05646.txt;84;16830;14412;1716;1112
1410.0446.txt;23;3846;3336;1033;700
1310.1250.txt;19;3297;2821;779;507
